카드_고유키,카드회사코드,카드회사명,상품유형,상품코드,상품명,카드등급,후불교통,카드이미지,심의필일자,적재일자
카드_457,369,롯데카드,체크카드,C10343-A10343,위클리 체크카드,,N,20240104/cardImage_Y/C10343-A10343.png,준법감시인 심의필 제2021-B01673호(2021.09.30)쥬의`! -->,20240104
카드_458,369,롯데카드,체크카드,C10343-B10347,위클리 VISA 롯데체크카드,,N,20240104/cardImage_Y/C10343-B10347.jpg,준법감시인 심의필 제2021-B01673호(2021.09.30)쥬의`! -->,20240104
카드_459,369,롯데카드,체크카드,C00075-A00075,세븐일레븐 멤버십롯데체크카드,,N,20240104/cardImage_Y/C00075-A00075.jpg,준법감시인 심의필 제2022-E08018호 (2022.10.04)쥬의`! -->,20240104
카드_460,369,롯데카드,체크카드,C00521-A00521,쉐보레오토 체크카드,,N,20240104/cardImage_Y/C00521-A00521.jpg,준법감시인 심의필 제2021-B01931호(2021.09.30)쥬의`! -->,20240104
카드_461,369,롯데카드,체크카드,C00548-A00548,SKYPASS롯데 플래티넘 체크카드,,N,20240104/cardImage_Y/C00548-A00548.png,준법감시인 심의필 제2023-E16576호 (2023.07.26)쥬의`! -->,20240104
카드_462,369,롯데카드,체크카드,C01728-A01728,SK롯데 체크카드,,N,20240104/cardImage_Y/C01728-A01728.jpg,준법감시인 심의필 제2021-B01645호(2021.09.30)쥬의`! -->,20240104
카드_463,369,롯데카드,체크카드,C00284-B03352,해병대 전우 롯데 포인트플러스 체크카드,,N,20240104/cardImage_Y/C00284-B03352.gif,,20240104
카드_464,369,롯데카드,체크카드,C02860-B03365,해병대 전우 롯데체크플러스 카드,,N,20240104/cardImage_Y/C02860-B03365.gif,준법감시인 심의필 제2021-B02106호(2021.09.30)쥬의`! -->,20240104
카드_465,369,롯데카드,체크카드,C10482-A10482,뉴롯데시네마 롯데체크카드,,N,20240104/cardImage_Y/C10482-A10482.png,준법감시인 심의필 제2021-B01711호(2021.09.30)쥬의`! -->,20240104
카드_466,369,롯데카드,체크카드,C10763-A10763,쇼퍼홀릭 롯데홈쇼핑 롯데체크카드,,N,20240104/cardImage_Y/C10763-A10763.jpg,자세한 내용은 롯데카드 홈페이지(www.lottecard.co.kr)를 참고하시기 바랍니다.,20240104
카드_467,369,롯데카드,체크카드,C11048-A11048,AIA생명 롯데 리얼체크카드,,N,20240104/cardImage_Y/C11048-A11048.jpg,준법감시인 심의필 제2021-B01480호(2021.09.30)쥬의`! -->,20240104
카드_468,369,롯데카드,프리미엄카드,P00491-A00491,인피니트 카드,,N,20240104/cardImage_Y/P00491-A00491.png,여신금융협회 심의필 제2023-C1a-04407호 (2023.04.27 ~ 2024.04.26) 준법감시인 심의필 제2023-B00126호 (2023.04.21~2024.04.20),20240104
카드_469,369,롯데카드,프리미엄카드,P02689-A02689,다이아몬드 카드 SKYPASS형,,Y,20240104/cardImage_Y/P02689-A02689.png,준법감시인 심의필 제2023-B00392호(2023.11.13)여신금융협회 심의필 제2023-C1a-12530호(2023.11.16)쥬의`! -->,20240104
카드_470,369,롯데카드,프리미엄카드,P02691-A02691,다이아몬드 카드 아시아나클럽형,,Y,20240104/cardImage_Y/P02691-A02691.jpg,준법감시인 심의필 제2023-B00392호(2023.11.13)여신금융협회 심의필 제2023-C1a-12530호(2023.11.16)쥬의`! -->,20240104
카드_471,369,롯데카드,프리미엄카드,P02695-A02695,다이아몬드 카드 L.POINT형,,Y,20240104/cardImage_Y/P02695-A02695.jpg,준법감시인 심의필 제2023-B00392호(2023.11.13)여신금융협회 심의필 제2023-C1a-12530호(2023.11.16)쥬의`! -->,20240104
카드_472,369,롯데카드,프리미엄카드,P02693-A02693,다이아몬드 카드 플라이어마일형,,N,20240104/cardImage_Y/P02693-A02693.jpg,준법감시인 심의필 제2023-B00392호(2023.11.13)여신금융협회 심의필 제2023-C1a-12530호(2023.11.16)쥬의`! -->,20240104
카드_473,369,롯데카드,프리미엄카드,P12318-A12318,L.CLASS L60 (스카이패스형),,Y,20240104/cardImage_Y/P12318-A12318.png,준법감시인 심의필 제2021-B01560호(2021.09.30)여신금융협회 심의필 제2019-C1h-10463호(2019.11.26)쥬의`! -->,20240104
카드_474,369,롯데카드,프리미엄카드,P12571-A12571,L.CLASS L60 (아시아나클럽형),,Y,20240104/cardImage_Y/P12571-A12571.png,준법감시인 심의필 제2021-B01560호(2021.09.30)여신금융협회 심의필 제2019-C1h-10475호(2019.11.26)쥬의`! -->,20240104
카드_475,369,롯데카드,프리미엄카드,P12575-A12575,L.CLASS L60 (L.POINT형),,Y,20240104/cardImage_Y/P12575-A12575.png,준법감시인 심의필 제2021-B01560호(2021.09.30)여신금융협회 심의필 제2019-C1h-10476호(2019.11.26)쥬의`! -->,20240104
카드_476,369,롯데카드,프리미엄카드,P12401-A12401,L.CLASS L20 (스카이패스형),,N,20240104/cardImage_Y/P12401-A12401.png,여신금융협회 심의필 제2023-C1a-04408호 (2023.04.27 ~ 2024.04.26) 준법감시인 심의필 제2023-B00124호 (2023.04.21~2024.04.20),20240104
카드_477,369,롯데카드,프리미엄카드,P12405-A12405,L.CLASS L20 (아시아나클럽형),,N,20240104/cardImage_Y/P12405-A12405.png,여신금융협회 심의필 제2023-C1a-04408호 (2023.04.27 ~ 2024.04.26) 준법감시인 심의필 제2023-B00124호 (2023.04.21~2024.04.20),20240104
카드_478,369,롯데카드,프리미엄카드,P12409-A12409,L.CLASS L20 (L.POINT형),,N,20240104/cardImage_Y/P12409-A12409.png,여신금융협회 심의필 제2023-C1a-04408호 (2023.04.27 ~ 2024.04.26) 준법감시인 심의필 제2023-B00124호 (2023.04.21~2024.04.20),20240104
카드_479,369,롯데카드,프리미엄카드,P02914-A02914,플래티넘 위버스카이 SKYPASS 카드,,Y,20240104/cardImage_Y/P02914-A02914.png,준법감시인 심의필 제2021-B01788호(2021.09.30)여신금융협회 심의필 제2019-C1a-04119호(2019.05.16)쥬의`! -->,20240104
카드_480,369,롯데카드,프리미엄카드,P02911-A02911,플래티넘 위버스카이 아시아나클럽 카드,,Y,20240104/cardImage_Y/P02911-A02911.png,준법감시인 심의필 제2021-B01789호(2021.09.30)여신금융협회 심의필 제2019-C1a-04118호(2019.05.16)쥬의`! -->,20240104
카드_481,369,롯데카드,프리미엄카드,P01895-A01895,플래티넘 위버스카이 카드,,N,20240104/cardImage_Y/P01895-A01895.png,준법감시인 심의필 제2021-B02082호(2021.09.30)여신금융협회 심의필 제2019-C1a-04099호(2019.05.16)쥬의`! -->,20240104
카드_482,369,롯데카드,프리미엄카드,P00201-B00193,SKYPASS 롯데 플래티넘 카드,,Y,20240104/cardImage_Y/P00201-B00193.jpg,여신금융협회 심의필 제2023-C1a-04369호 (2023.04.27 ~ 2024.04.26) 준법감시인 심의필 제2023-B00129호 (2023.04.21~2024.04.20),20240104
카드_483,369,롯데카드,프리미엄카드,P00201-B00401,아시아나클럽 롯데 플래티넘 카드,,Y,20240104/cardImage_Y/P00201-B00401.png,여신금융협회 심의필 제2023-C1a-04369호 (2023.04.27 ~ 2024.04.26) 준법감시인 심의필 제2023-B00129호 (2023.04.21~2024.04.20),20240104
카드_484,369,롯데카드,프리미엄카드,P00201-A00201,롯데 플래티넘 카드,,Y,20240104/cardImage_Y/P00201-A00201.png,여신금융협회 심의필 제2023-C1a-04369호 (2023.04.27 ~ 2024.04.26) 준법감시인 심의필 제2023-B00129호 (2023.04.21~2024.04.20),20240104
카드_485,361,BC카드,신용카드,1032110000,[BNK경남] 어디로든 그린카드,,N,20240104/cardImage_Y/1032110000.png,"준법감시인 심의필 2023-G-2246(2023.09.18), 여신금융협회 심의필 제 2023-C1a-11101호(2023.10.06)",20240104
카드_486,361,BC카드,신용카드,1032140000,[IBK기업은행] I-어디로든그린카드,,N,20240104/cardImage_Y/1032140000.png,"여신금융협회 심의필 제2023-C1a-10795호 (2023.09.22), 준법감시인 심의필 제 2023-4392호 (2023.09.19) 게시기한 : 2026.09.18",20240104
카드_487,361,BC카드,신용카드,1000080000,[BC바로] GOAT BC바로카드,,N,20240104/cardImage_Y/1000080000.png,"준법감시인 2023-2030호 (2023.12.18), 여신금융협회 심의필 제 2023-C1a-13696호 (2023.12.19)",20240104
카드_488,361,BC카드,신용카드,1023180000,[BC바로] 어디로든 그린카드,,N,20240104/cardImage_Y/1023180000.png,"준법감시인 2023-1376호 (2023.09.01), 여신금융협회 심의필 제 2023-C1a-10183호 (2023.09.06)",20240104
카드_489,361,BC카드,신용카드,1019250000,[BC바로] 에어 플러스 아시아나,,N,20240104/cardImage_Y/1019250000.png,"준법감시인 2023-1248호, 여신금융협회 심의필 제 2023-C1a-09406호 (2023.08.22)",20240104
카드_490,361,BC카드,신용카드,1031250000,[BC바로] kt DC PLUS 카드,,N,20240104/cardImage_Y/1031250000.png,"준법감시인 2023-1321호(2023.08.28), 여신금융협회 심의필 제 2023-C1a-08280호(2023.07.25)",20240104
카드_491,361,BC카드,신용카드,1032030000,[BC바로] On＆Off 카드,,N,20240104/cardImage_Y/1032030000.png,"준법감시인 2023-1065호, 여신금융협회 심의필 제 2023-C1a-08291호 (2023.07.25)",20240104
카드_492,361,BC카드,신용카드,1030350000,[BNK경남] AIR Mile(대한항공) 카드,,N,20240104/cardImage_Y/1030350000.png,"준법감시인 심의필 2023-G-1397 (2023.06.05), 여신금융협회 심의필 제 2023-C1a-06806호(2023.06.23)",20240104
카드_493,361,BC카드,신용카드,1031320000,[BC바로] BC 후불하이패스카드_SIM타입,,N,20240104/cardImage_Y/1031320000.png,"준법감시인 2023-1003호(2023.07.11), 여신금융협회 심의필 제2023-C1a-07886호(2023.07.18)",20240104
카드_494,361,BC카드,신용카드,1031830000,[BC바로] BC 후불하이패스카드_카드형,,N,20240104/cardImage_Y/1031830000.png,"준법감시인 2023-1003호(2023.07.11), 여신금융협회 심의필 제2023-C1a-07875호(2023.07.18)",20240104
카드_495,361,BC카드,신용카드,1031050000,[IBK기업은행] I-알뜰교통플러스,,N,20240104/cardImage_Y/1031050000.png,"여신금융협회 심의필 제2023-C1a-12262호(2023.11.10), 준법감시인 심의필 제2023-5187호 (2023.11.03) 게시기한 : 2026.11.02",20240104
카드_496,361,BC카드,신용카드,1031120000,[BC바로] 알뜰 교통 플러스,,N,20240104/cardImage_Y/1031120000.png,,20240104
카드_497,361,BC카드,신용카드,1031180000,[IBK기업은행] I-Pet,,N,20240104/cardImage_Y/1031180000.png,"여신금융협회 심의필 제 2023-C1a-06767호 (2023.06.23), 준법감시인 심의필 제 2023-2942호 (2023.06.20) 게시기한 : 2026.06.19",20240104
카드_498,361,BC카드,신용카드,1030380000,[IBK기업은행] K22 Point,,N,20240104/cardImage_Y/1030380000.png,"여신금융협회 심의필 제2023-C1a-05280호 (2023.05.19), 준법심의필 제2023-2391호 (2023.05.17) 유효기간 (2026.05.16)",20240104
카드_499,361,BC카드,신용카드,1030390000,[IBK기업은행] K22 Mileage SKYPASS,,N,20240104/cardImage_Y/1030390000.png,"여신금융협회 심의필 제2023-C1a-05280호 (2023.05.19), 준법심의필 제2023-2391호 (2023.05.17) 유효기간 (2026.05.16)",20240104
카드_500,361,BC카드,신용카드,1023310000,[BNK경남] SK OIL＆LPG카드,,N,20240104/cardImage_Y/1023310000.png,"준법감시인 심의필 2023-G-554(2023.03.02), 여신금융협회 심의필 제 2023-C1a-02266호(2023.03.14)",20240104
카드_501,361,BC카드,신용카드,1026030000,[BC바로] 신세계 푸빌라,,N,20240104/cardImage_Y/1026030000.png,"준법감시인 2023-1407호, 여신금융협회 심의필 제 2023 - C1a - 10294호 (2023.09.11)",20240104
카드_502,361,BC카드,신용카드,1019240000,[BC바로] 에어 플러스 스카이패스,,N,20240104/cardImage_Y/1019240000.png,"준법감시인 2023-1409호, 여신금융협회 심의필 제 2023-C1a-10313호 (2023.09.11)",20240104
카드_503,361,BC카드,신용카드,1023550000,[BNK경남] The Art Card(할인형),,N,20240104/cardImage_Y/1023550000.png,"준법감시인 심의필 2023-G-1709(2023.07.12), 여신금융협회 심의필 제 2023-C1a-07983호(2023.07.19)",20240104
카드_504,361,BC카드,신용카드,1024650000,[BNK경남] The Art Card(캐시백형),,N,20240104/cardImage_Y/1024650000.png,"준법감시인 심의필 2023-G-1709(2023.07.12), 여신금융협회 심의필 제 2023-C1a-07983호(2023.07.19)",20240104
카드_505,361,BC카드,신용카드,1023560000,[BNK경남] The Gallery Card,,N,20240104/cardImage_Y/1023560000.png,"준법감시인 심의필 2023-G-1708(2023.07.12), 여신금융협회 심의필 제 2023-C1a-07994호(2023.07.19)",20240104
카드_506,361,BC카드,신용카드,1024730000,[BC바로] 컬리카드,,N,20240104/cardImage_Y/1024730000.png,"준법감시인 2022-1783호 (2022.11.11), 여신금융협회 심의필 제 2022 - C1a - 10029호 (2022.11.18)",20240104
카드_507,361,BC카드,신용카드,1023320000,[BNK부산] OIL&LPG카드_부산,,N,20240104/cardImage_Y/1023320000.png,,20240104
카드_508,361,BC카드,신용카드,1024750000,[IBK기업은행]I-ALL,,N,20240104/cardImage_Y/1024750000.png,"여신금융협회 심의필 제 2023 - C1a - 00122호 (2023.01.05), 준법감시인 심의필 제 2023-0086호(2023.01.04) 게시기한 : 2026.01.03",20240104
카드_509,361,BC카드,신용카드,1023280000,[DGB대구] DGB i카드,,N,20240104/cardImage_Y/1023280000.png,,20240104
카드_510,361,BC카드,신용카드,1020440000,[BC바로] kt SUPER+ 카드,,N,20240104/cardImage_Y/1020440000.png,,20240104
카드_511,361,BC카드,신용카드,1019150000,[BC바로] kt SUPER 카드,,N,20240104/cardImage_Y/1019150000.png,,20240104
카드_512,361,BC카드,신용카드,1018740000,[BC바로] 신세계 콰트로 플러스,,N,20240104/cardImage_Y/1018740000.png,"준법감시인 2023-1408호, 여신금융협회 심의필 제 2023 - C1a - 10353호 (2023.09.11)",20240104
카드_513,361,BC카드,신용카드,1018830000,[BC바로] 신세계 SEVEN FLEX,,N,20240104/cardImage_Y/1018830000.png,"준법감시인 2023-1407호, 여신금융협회 심의필 제 2023 - C1a - 10293호 (2023.09.11)",20240104
카드_514,361,BC카드,신용카드,1018810000,[BC바로] 신세계 클리어 플러스,,N,20240104/cardImage_Y/1018810000.png,"준법감시인 2023-1408호, 여신금융협회 심의필 제 2023 - C1a - 10352호 (2023.09.11)",20240104
카드_515,361,BC카드,신용카드,1018790000,[BC바로] 신세계 아시아나 플러스,,N,20240104/cardImage_Y/1018790000.png,"준법감시인 2023-1407호, 여신금융협회 심의필 제 2023 - C1a - 10292호 (2023.09.11)",20240104
카드_516,361,BC카드,신용카드,1018770000,[BC바로] 신세계 리워드 플러스,,N,20240104/cardImage_Y/1018770000.png,"준법감시인 2023-1408호, 여신금융협회 심의필 제 2023 - C1a - 10351호 (2023.09.11)",20240104
카드_517,361,BC카드,신용카드,1019210000,[BC바로] 리워드 플러스,,N,20240104/cardImage_Y/1019210000.png,,20240104
카드_518,361,BC카드,신용카드,1019230000,[BC바로] 페이백 플러스,,N,20240104/cardImage_Y/1019230000.png,"준법감시인 2022-1481호 (2022.09.21), 여신금융협회 심의필 제 2022-C1a-08373호 (2022.09.29)",20240104
카드_519,361,BC카드,신용카드,1019220000,[BC바로] 클리어 플러스,,N,20240104/cardImage_Y/1019220000.png,,20240104
카드_520,361,BC카드,신용카드,1016860000,[BC바로] 로스트아크 카드,,N,20240104/cardImage_Y/1016860000.png,"준법감시인 2021-2097호(2021.12.27), 여신금융협회 심의필 제 2022 ? C1a- 00047호 (2022.01.04)",20240104
카드_521,361,BC카드,신용카드,1016130000,[BC바로] 쇼핑& 카드,,N,20240104/cardImage_Y/1016130000.png,"준법감시인 2021-1361호(2021.09.09), 여신금융협회 심의필 제 2021-C1a-07517호(2021.08.23)",20240104
카드_522,361,BC카드,신용카드,1015140000,[BC바로] 始發(시발)카드,,N,20240104/cardImage_Y/1015140000.png,"준법감시인 2021-1725호(2021.11.05), 여신금융협회 심의필 제 2021-C1a-06954호(2021.08.04)",20240104
카드_523,361,BC카드,신용카드,1010700000,[DGB대구] UntacT카드,,N,20240104/cardImage_Y/1010700000.png,,20240104
카드_524,361,BC카드,신용카드,1009720000,[BC바로] 케이뱅크 SIMPLE 카드,,N,20240104/cardImage_Y/1009720000.png,"여신금융협회 심의필 제 2022 - C1a - 03946호 (2022.05.23), 준법감시인 심의필 제2021-1725호(2021.11.05)",20240104
카드_525,361,BC카드,신용카드,1009800000,[BC바로] 그린카드,,N,20240104/cardImage_Y/1009800000.png,"준법감시인 2021-1725호 (기준일 : 2021.11.05), 여신금융협회 심의필 제2017-C1a-10589호(2017. 9. 18)",20240104
