대출_고유키,금융회사코드,금융회사명,금융상품코드,금융상품명,기준일자,심의필일자,적재일자
대출_554,020,우리은행,P020006005,내집마련 디딤돌 대출(생애최초주택구입 신혼가구),,준법감시인 심의필 2023-10437(2023.12.26~2024.12.31),20240104
대출_555,020,우리은행,P020006007,청년전용 버팀목 전세자금,,준법감시인 심의필 2023-10449(2023.12.26~2024.12.31),20240104
대출_556,020,우리은행,P020006006,신혼가구전용 버팀목 전세자금,,준법감시인 심의필 2023-10429(2023.12.26~2024.12.31),20240104
대출_557,020,우리은행,P020000270,iTouch 전세론(서울보증일반),20240104,준법감시인 심의필 2023-2693(2023.03.31~2024.12.31),20240104
대출_558,020,우리은행,P020000049,민간임대주택 매입자금대출,,준법감시인 심의필 2023-0933(2023.02.01~2024.12.31),20240104
대출_559,020,우리은행,P020000063,민간임대주택 건설자금대출,,준법감시인 심의필 2023-8960(2023.11.01~2024.12.31),20240104
대출_560,020,우리은행,P020000046,우리 징검다리론,,준법감시인 심의필 2023-10423(2023.12.22~2024.12.31),20240104
대출_561,020,우리은행,P020000064,시니어플러스 우리 연금대출,20240104,준법감시인 심의필 2023-3392(2023.04.19~2024.12.31),20240104
대출_562,020,우리은행,P020000055,우리 주거래 직장인대출,20240104,준법감시인 심의필 2023-10228(2023.12.19~2024.12.31),20240104
대출_563,020,우리은행,P020000267,주거안정 월세대출,,준법감시인 심의필 2024-0070(2024.01.03~2024.12.31),20240104
대출_564,020,우리은행,P020000122,우리동네 어린이집 대출,,준법감시인 심의필 2023-10292(2023.12.19~2024.12.31),20240104
대출_565,020,우리은행,P020000027,우리전세론전세금안심대출,20240104,준법감시인 심의필 2023-3214(2023.04.14~2024.12.31),20240104
대출_566,020,우리은행,P020000030,우리동네 사장님 대출,,준법감시인 심의필 2023-2403(2023.03.27~2024.12.31),20240104
대출_567,020,우리은행,P020000127,내집마련 디딤돌 대출,,준법감시인 심의필 2023-10445(2023.12.26~2024.12.31),20240104
대출_568,020,우리은행,P020000139,우리전세론(서울보증-공공주택),20240104,준법감시인 심의필 2023-3222(2023.04.14~2024.12.31),20240104
대출_569,020,우리은행,P020000028,수익공유형모기지,,준법감시인 심의필 2023-10441(2023.12.26~2024.12.31),20240104
대출_570,020,우리은행,P020000153,손익공유형모기지,,준법감시인 심의필 2023-10432(2023.12.26~2024.12.31),20240104
대출_571,020,우리은행,P020000171,오피스텔구입자금대출,,준법감시인 심의필 2023-10431(2023.12.26~2024.12.31),20240104
대출_572,020,우리은행,P020000088,우리상생파트너론,,준법감시인 심의필 2023-3490(2023.04.24~2024.12.31),20240104
대출_573,020,우리은행,P020000205,주거안정주택구입자금대출,,준법감시인 심의필 2023-10430(2023.12.26~2024.12.31),20240104
대출_574,020,우리은행,P020000103,B2B 대출,,준법감시인 심의필 2023-3506(2023.04.24~2024.12.31),20240104
대출_575,020,우리은행,P020000091,B2B플러스대출,,준법감시인 심의필 2023-3505(2023.04.24~2024.12.31),20240104
대출_576,020,우리은행,P020000023,우리 프랜차이즈론,,준법감시인 심의필 2023-2401(2023.03.27~2024.12.31),20240104
대출_577,020,우리은행,P020000039,우리 동산·채권 담보대출,,준법감시인 심의필 2023-2443(2023.03.28~2024.12.31),20240104
대출_578,020,우리은행,P020000108,u-보금자리론,,준법감시인 심의필 2023-8108(2023.09.27~2024.12.31),20240104
대출_579,020,우리은행,P020000185,도시형 생활주택자금,,준법감시인 심의필 2023-8963(2023.11.01~2024.12.31),20240104
대출_580,020,우리은행,P020000265,우리전세론(주택금융보증),20240104,준법감시인 심의필 2023-3220(2023.04.14~2024.12.31),20240104
대출_581,020,우리은행,P020000256,우리전세론(서울보증일반),20240104,준법감시인 심의필 2023-3221(2023.04.14~2024.12.31),20240104
대출_582,020,우리은행,P020000040,우리부동산론(일반자금),20240104,준법감시인 심의필 2023-8137(2023.09.27~2024.12.31),20240104
대출_583,020,우리은행,P020000196,사업자대출 입주자앞 대환,,준법감시인 심의필 2023-1057(2023.02.06~2024.12.31),20240104
대출_584,020,우리은행,P020000178,우리 새희망홀씨Ⅱ,20240104,준법감시인 심의필 2023-5286(2023.06.20~2024.12.31),20240104
대출_585,020,우리은행,P020000203,주택연금대출(내집연금3종세트),,2022.08.30 준법감시인 -8286 심의필 (유효기간:2024.12.31),20240104
대출_586,020,우리은행,P020000138,세이프 e-구매카드대출,,준법감시인 심의필 2023-2441(2023.03.28~2024.12.31),20240104
대출_587,020,우리은행,P020000186,세이프 e-구매자금대출,,준법감시인 심의필 2023-2440(2023.03.28~2024.12.31),20240104
대출_588,020,우리은행,P020000134,조달청 네트워크론,,준법감시인 심의필 2023-3486(2023.04.24~2024.12.31),20240104
대출_589,020,우리은행,P020000260,후분양주택자금,,2022.12.27 준법감시인 -11385 심의필 (유효기간:2024.12.31),20240104
대출_590,020,우리은행,P020000245,공공분양주택자금,,준법감시인 심의필 2023-8964(2023.11.01~2024.12.31),20240104
대출_591,020,우리은행,P020000246,공공임대주택자금,,2022.12.27 준법감시인 -11413 심의필 (유효기간:2024.12.31),20240104
대출_592,020,우리은행,P020000120,펀드파워론,20240104,준법감시인 심의필 2023-10226(2023.12.18~2024.12.31),20240104
대출_593,020,우리은행,P020000125,우리아파트론(일반자금),20240104,준법감시인 심의필 2023-8139(2023.09.27~2024.12.31),20240104
대출_594,020,우리은행,P020000232,우리 금융인클럽 신용대출,20240104,준법감시인 심의필 2023-3395(2023.04.19~2024.12.31),20240104
대출_595,020,우리은행,P020000259,소매금융일반자금대출(가계통장대출),,2022.12.30 준법감시인 -11532 심의필 (유효기간:2024.12.28),20240104
대출_596,020,우리은행,P020000048,재해주택복구및구입자금,,준법감시인 심의필 2023-6540(2023.08.07~2025.12.31),20240104
대출_597,020,우리은행,P020000219,다가구주택자금대출,,준법감시인 심의필 2023-8961(2023.11.01~2024.12.31),20240104
대출_598,020,우리은행,P020000216,참군인 우대대출,20240104,준법감시인 심의필 2023-3379(2023.04.19~2024.12.31),20240104
대출_599,032,부산은행,0010400089,BNK 인터넷 CDㆍRP담보대출,,,20240104
대출_600,032,부산은행,0010400038,BNK인터넷펀드담보대출,20240104,,20240104
대출_601,032,부산은행,0010400037,BNK인터넷예적금담보대출,,,20240104
대출_602,032,부산은행,0010400036,BNK신탁자산(주택청약저축)담보대출,20240104,,20240104
대출_603,032,부산은행,0010400222,ONE스피드론,20240104,,20240104
대출_604,032,부산은행,0010400221,국유재산과 국민을 이음 대출,20240104,준법감시인 심의필 2023-1424 (심의일자 : 2023.08.07)유효기간 : 2023.08.09 ~ 2023.12.31,20240104
대출_606,032,부산은행,0010400218,내집마련 디딤돌 대출,20240102,,20240104
대출_607,032,부산은행,0010400217,버팀목 전세자금대출,20240102,,20240104
대출_608,032,부산은행,0010400216,중신용 소기업·소상공인 특례보증대출,20240104,준법감시인 심의필 2023-226 (심의일자 : 2023.02.03) 유효기간 : 2023.02.03 ~ 2023.12.31,20240104
대출_609,032,부산은행,0010400215,부산시의회 협약 긴급생계자금대출 (새희망홀씨),20240104,※ 내부 상품 심사기준에 따라 대출 거래가 제한될 수 있습니다.,20240104
대출_610,032,부산은행,0010400213,신용보증기금 소상공인 저금리대환 수탁보증대출,,■준법감시인 심의필 2023-509 (심의일자 : 2023.03.20) (유효기간 : 2023.03.20 ~ 2023.12.31),20240104
대출_611,032,부산은행,0010400212,재창업 특례보증대출,20240104,준법감시인심의필2023-0225 (심의일자:2023.02.03)유효기간 : 2023.02.03 ~ 2023.12.31,20240104
대출_612,032,부산은행,0010400211,BNK상생결제론,,준법감시인 심의필 20221660(심의일자 : 2022.12.30)(유효기간 : 2023.01.01~2023.12.31),20240104
대출_614,032,부산은행,0010400208,ONE신용대출-소호중금리,20240104,준법심의필 2023-950 (심의일자: 2022.05.31)2023.06.01~2024.05.31,20240104
대출_616,032,부산은행,0010400204,소상공인 3無 플러스 협약보증대출,20240104,준법감시인 심의필 2022-1524(심의일자 : 2022.12.01) 유효기간 : 2022.12.01~2023.11.30,20240104
대출_617,032,부산은행,0010400203,햇살론 뱅크,20240104,□ 부산은행 준법감시인 심의필: 2023-603 (심의일자:2023.03.31)□ 공시유효기일: 2023.04.03 ~ 2024.03.31,20240104
대출_618,032,부산은행,0010400201,가계 브릿지 보증,20240104,□ 부산은행 준법감시인 심의필: 2023-393(심의일자: 2023.03.03)□ 공시 유효기일: 2023.03.03 ~ 2024.02.29,20240104
대출_619,032,부산은행,0010400200,ESG 우수기업대출,,준법감시인 심의필 2022-1660 (심의일자 : 2022.12.30)- 유효기간: 2023.01.01~2023.12.31,20240104
대출_620,032,부산은행,0010400199,고금리 대환 대출,20231212,※ 내부 상품 심사기준에 따라 대출 거래가 제한될 수 있습니다.,20240104
대출_621,032,부산은행,0010400198,지식재산권(IP) 담보대출,,준법감시인 심의필 2022-1660 (심의일자 : 2022.12.30)- 유효기간: 2023.01.01~2023.12.31,20240104
대출_630,032,부산은행,0010400185,ONE아파트담보대출,20240104,,20240104
대출_631,032,부산은행,0010400178,캐디 우대 새희망홀씨대출,20240104,※ 내부 상품 심사기준에 따라 대출 거래가 제한될 수 있습니다.,20240104
대출_632,032,부산은행,0010400175,부산시 신혼부부 전세대출,20230417,준법감시인 심의필2023-677 (심의일자: 2023.04.19)유효기간 : 2023.04.19~2024.04.18,20240104
대출_633,032,부산은행,0010400168,주택청약담보대출,20240104,준법심의필 2019-918 (승인일자 : 2019.09.05),20240104
대출_634,032,부산은행,0010400167,햇살론15,,부산은행준법감시인 심의필 2023-603 (심의일자: 2023.03.31)유효기간 : 2023.04.03 ~ 2024.03.31,20240104
대출_635,032,부산은행,0010400166,청년 맞춤형 월세자금대출,20240104,,20240104
대출_636,032,부산은행,0010400165,청년 맞춤형 전세자금대출,20240104,준법감시인 심의필 2023-157(심의일자: 2023.01.26)유효기간 : 2023.01.26~2024.01.25,20240104
대출_637,032,부산은행,0010400163,다문화가정 전세자금대출,20240104,,20240104
대출_638,032,부산은행,0010400162,신혼부부 전세자금대출,20240104,,20240104
대출_639,032,부산은행,0010400161,월상환액 고정형 모기지론,20240104,,20240104
대출_640,032,부산은행,0010400158,교회우대대출,20240104,준법감시인 심의필 2022-1660 (심의일자 : 2022.12.30)- 유효기간: 2023.01.01~2023.12.31,20240104
대출_641,032,부산은행,0010400156,모바일 전월세보증금 대출,20240104,,20240104
대출_642,032,부산은행,0010400150,부산은행 기특론,,준법감시인 심의필 2022-1660 (심의일자 : 2022.12.30)- 유효기간: 2023.01.01~2023.12.31,20240104
대출_643,032,부산은행,0010400149,BNK 전세안심대출,20240104,,20240104
대출_644,032,부산은행,0010400146,BNK 행복스케치 전세자금대출,20240104,,20240104
대출_645,032,부산은행,0010400145,BNK 금리상한모기지론,20240104,,20240104
대출_647,032,부산은행,0010400142,BNK 우수고객 플러스론,20240104,준법심의필 2018-1058 (승인일자 : 2018.12.07)- 유효기간 : 2018.12.07 ~ 2019.12.31,20240104
대출_648,032,부산은행,0010400140,BNK 징검다리론,20240104,※ 내부 상품 심사기준에 따라 대출 거래가 제한될 수 있습니다.,20240104
대출_649,032,부산은행,0010400137,BNK 급여통장 플러스론,20240104,준법심의필 2017-903(승인일자 : 2017.12.27)- 유효기간 : 2018.01.01 ~ 2018.12.31,20240104
대출_650,032,부산은행,0010400136,BNK MY 아파트 플러스론,20240104,준법심의필 2018-1058 (승인일자 : 2018.12.07)- 유효기간 : 2018.12.07 ~ 2019.12.31,20240104
대출_651,032,부산은행,0010400131,BNK 희망타GO론,20240104,준법감시인 심의필 2022-600 (심의일자: 2023.03.31)유효기간 : 2023.04.01~2024.03.31,20240104
대출_652,032,부산은행,0010400130,BNK창조형 혁신기업대출,,준법감시인 심의필 2022-1660 (심의일자 : 2022.12.30)- 유효기간: 2023.01.01~2023.12.31,20240104
대출_654,032,부산은행,0010400126,외화대출,,준법감시인 심의필 2022-1660 (심의일자 : 2022.12.30)- 유효기간: 2023.01.01~2023.12.31,20240104
대출_655,032,부산은행,0010400117,BNK 유동화 적격대출,,,20240104
대출_656,032,부산은행,0010400115,BNK바로누리론,20240104,준법심의필 2017-903(승인일자 : 2017.12.27)- 유효기간 : 2018.01.01 ~ 2018.12.31,20240104
대출_657,032,부산은행,0010400112,BNK동산담보대출(매출채권 담보대출),20240104,준법감시인 심의필 2022-1660 (심의일자 : 2022.12.30)- 유효기간: 2023.01.01~2023.12.31,20240104
대출_658,032,부산은행,0010400111,BNK동산담보대출(재고자산 담보대출),20240104,준법감시인 심의필 2022-1660 (심의일자 : 2022.12.30)- 유효기간: 2023.01.01~2023.12.31,20240104
대출_659,032,부산은행,0010400110,BNK동산담보대출(유형자산 담보대출),20240104,준법감시인 심의필 2022-1660 (심의일자 : 2022.12.30)- 유효기간: 2023.01.01~2023.12.31,20240104
대출_660,032,부산은행,0010400108,BNK함박웃음대출,20240104,준법심의필 2017-903(승인일자 : 2017.12.27)- 유효기간 : 2018.01.01 ~ 2018.12.31,20240104
대출_661,032,부산은행,0010400106,BNK프랜차이즈 신용대출,20240104,,20240104
대출_662,032,부산은행,0010400105,BNK프랜차이즈 상가임차보증금대출,20240104,,20240104
대출_663,032,부산은행,0010400104,BNK프랜차이즈 부동산담보대출,20240104,,20240104
대출_664,032,부산은행,0010400103,BNK프랜차이즈 보증서담보대출,20240104,,20240104
대출_665,032,부산은행,0010400101,BNK드림팩토리론,20240104,준법감시인 심의필 2022-1660 (심의일자 : 2022.12.30)- 유효기간: 2023.01.01~2023.12.31,20240104
대출_667,032,부산은행,0010400098,BNK성공시대 보증서 담보 특별대출,20240104,준법감시인 심의필 20221660(심의일자 : 2022.12.30)(유효기간 : 2023.01.01~2023.12.31),20240104
대출_668,032,부산은행,0010400097,BNK자영업 성공시대 특별대출(2018.01.10 판매중단),20240104,준법심의필 2018-1059(승인일자: 2018.12.10)- 유효기간 : 2018.12.10 ~2019.12.31,20240104
