보증_고유키,금융회사코드,금융회사명,상품종류,상품유형,금융상품코드,금융상품명
보증_648,23,제일은행,입출금,자유입출금식,sc_happy,SC행복지킴이통장
보증_649,23,제일은행,예금,저축예금,sc_pension,SC국민연금안심통장
보증_650,23,제일은행,예금,예금,3002,가계당좌예금
보증_651,23,제일은행,적금,정액적립식적금 (매월 일정액을 일정일에 납입),sc_happy_n,SC행복적금
보증_652,23,제일은행,적금,"정기,자유적금",9051,퍼스트가계적금
보증_653,23,제일은행,적금,자유적립식 적금,906364,두드림적금
보증_654,23,제일은행,예금,정기예금,save_eco,SC제일 친환경비움예금
보증_655,23,제일은행,예금,정기예금,80#6263,드림정기예금
보증_656,23,제일은행,예금,정기예금,8035,퍼스트정기예금(회전식)
보증_657,23,제일은행,외화예금,자유적립식,8856,트리플외화예금
보증_658,23,제일은행,외화예금,자유입출예금,8503,초이스 외화보통예금
보증_659,23,제일은행,외화예금,자유입출예금,8500,외화보통예금
보증_660,23,제일은행,외화예금,정기예금,8800,외화정기예금
보증_661,32,부산은행,목돈만들기,정기적금(자유적립식),0010100188,부산형 내일채움공제적금
보증_662,32,부산은행,목돈만들기,자유적립식 적금,0010100175,BNK내맘대로 적금
보증_663,32,부산은행,목돈굴리기,정기예금,0010100174,BNK내맘대로 예금
보증_664,32,부산은행,목돈굴리기,정기예금,0010100168,저탄소 실천 예금
보증_665,32,부산은행,목돈만들기,자유적립식 적금,0010100167,저탄소 실천 적금
보증_666,32,부산은행,목돈굴리기,거치식예금,0010100160,더(The) 특판 정기예금
보증_667,32,부산은행,목돈굴리기,정기예금,0010100134,LIVE정기예금
보증_668,32,부산은행,일임형ISA,일임형 개인종합자산관리계좌,0010100126,일임형 개인종합자산관리계좌(ISA)
보증_669,32,부산은행,주택마련,주택청약종합저축,0010100117,주택청약종합저축
보증_670,32,부산은행,목돈굴리기,정기예금,0010100053,메리트정기예금
보증_671,32,부산은행,목돈만들기,정기적금,0010100031,BNK지역사랑자유적금
보증_672,32,부산은행,목돈만들기,정기적금,0010100029,가계우대정기적금
보증_673,32,부산은행,목돈만들기,적립식,0010100194,부산은행 장병내일준비적금
보증_674,32,부산은행,목돈굴리기,거치식 예금,0010100191,더(The) 레벨업 정기예금
보증_675,32,부산은행,목돈만들기,자유적립식 적금,0010100190,너만 Solo 적금
보증_676,32,부산은행,목돈만들기,자유적립식 적금,0010100189,부산은행 청년도약계좌
보증_677,32,부산은행,입출금자유,"자유저축예금 (단, MMDA 가입 불가)",0010100183,동백통장
보증_678,32,부산은행,목돈만들기,자유적립식 적금,0010100181,더(The)특판 적금 5회차
보증_679,32,부산은행,목돈굴리기,정기예금,0010100180,장기회전정기예금
보증_680,32,부산은행,입출금자유,자유저축예금 (1인 1계좌),0010100178,BNK취업이룸 통장
보증_681,32,부산은행,입출금자유,보통예금,0010100176,모임통장
보증_682,32,부산은행,입출금자유,자유저축예금 (1인 1계좌),0010100173,BNK사학연금 평생안심통장
보증_683,32,부산은행,입출금자유,"자유저축예금 (단, MMDA 계좌 제외)",0010100172,마!이통장
보증_684,32,부산은행,입출금자유,자유저축예금 (1인 1계좌),0010100171,BNK주택연금 지킴이 통장
보증_685,32,부산은행,입출금자유,자유저축예금 (1인 1계좌),0010100170,BNK임금채권 전용통장
보증_686,32,부산은행,입출금자유,기업자유예금,0010100162,기업자유예금
보증_687,32,부산은행,입출금자유,보통예금,0010100161,보통예금
보증_688,32,부산은행,목돈만들기,적립식,0010100158,펫 적금
보증_689,32,부산은행,입출금자유,"보통예금,자유저축예금, 기업자유예금(단, MMDA 제외)",0010100155,Only One 통장 (개인사업자)
보증_690,32,부산은행,입출금자유,자유저축예금 (1인 1통장),0010100154,부산은행 군인연금 평생안심통장
보증_691,32,부산은행,입출금자유,"보통예금, 기업자유예금 (단, MMDA 제외)",0010100153,Only One 기업통장
보증_692,32,부산은행,입출금자유,"보통예금, 자유저축예금, 기업자유예금 (단, MMDA 제외)",0010100152,Only One 통장 (개인)
보증_693,32,부산은행,입출금자유,자유저축예금 (MMDA 제외),0010100150,Only One 주니어 통장
보증_694,32,부산은행,판매중지상품,자유적립식 적금,0010100149,담뱃값 적금 (2021.09.10 판매중단)
보증_695,32,부산은행,입출금자유,자유저축예금 (1인 1통장),0010100148,부산은행 희망지킴이 통장
보증_696,32,부산은행,주택마련,주택청약종합저축,0010100142,청년 우대형 주택청약종합저축
보증_697,32,부산은행,입출금자유,입출금이 자유로운 예금(보통예금),0010100141,BNK보증부대출입금통장
보증_698,32,부산은행,판매중지상품,정기예금(거치식),0010100140,SUM 정기예금S (2021.09.10 판매중단)
보증_699,32,부산은행,판매중지상품,입출금이 자유로운 예금,0010100129,SUM 모바일통장 (2021.09.10 판매중단)
보증_700,32,부산은행,목돈굴리기,정기예금,0010100124,마이플랜 ISA 정기예금
보증_701,32,부산은행,입출금자유,자유저축예금(1인1통장),0010100123,공무원연금 평생안심통장
보증_702,32,부산은행,판매중지상품,보통예금,0010100108,BNK황금알통장
보증_703,32,부산은행,입출금자유,기업자유예금(MMDA),0010100104,BNK바운스기업통장
보증_704,32,부산은행,입출금자유,"보통예금,자유저축예금(MMDA 제외)",0010100099,BNK공직자우대통장
보증_705,32,부산은행,입출금자유,자유저축예금(1인 1통장),0010100095,BNK국민연금안심통장
보증_706,32,부산은행,입출금자유,"보통예금, 자유저축예금, 기업자유예금 (단, MMDA 제외)",0010100094,BNK행복한아파트통장
보증_707,32,부산은행,목돈만들기,정기적금,0010100093,BNK희망가꾸기적금
보증_708,32,부산은행,복합금융상품,,0010100082,BNK은퇴디자인 적금&펀드 적립 서비스
보증_709,32,부산은행,입출금자유,"자유저축예금 (단, MMDA 제외) 보통예금 (신규가입 불가, 기존 가입자에 한함)",0010100081,백세청춘 연금통장
보증_710,32,부산은행,목돈만들기,정기적금,0010100079,백세청춘 실버적금
보증_711,32,부산은행,목돈굴리기,정기예금,0010100077,마이플랜퇴직연금정기예금
보증_712,32,부산은행,입출금자유,자유저축예금(MMDA제외),0010100075,BNK행복지킴이통장
보증_713,32,부산은행,목돈굴리기,정기예금,0010100060,정기예금
보증_714,32,부산은행,목돈굴리기,,0010100056,환매조건부매도
보증_715,32,부산은행,목돈굴리기,,0010100055,표지어음매출
보증_716,32,부산은행,목돈굴리기,,0010100054,양도성예금증서
보증_717,32,부산은행,목돈굴리기,정기예금,0010100050,회전플러스정기예금
보증_718,32,부산은행,목돈굴리기,정기예금,0010100048,백세청춘 실버정기예금
보증_719,32,부산은행,목돈만들기,상호부금,0010100037,상호부금
보증_720,32,부산은행,목돈만들기,정기적금,0010100035,아이사랑자유적금
보증_721,32,부산은행,목돈만들기,정기적금,0010100028,정기적금
보증_722,32,부산은행,입출금자유,보통예금,0010100017,선거비용관리통장
보증_723,32,부산은행,입출금자유,"보통예금,자유저축예금",0010100016,종교우대통장
보증_724,32,부산은행,입출금자유,"자유저축예금, 기업자유예금",0010100010,초단기슈퍼통장
보증_725,32,부산은행,입출금자유,"보통예금,자유저축예금,기업자유예금",0010100009,뱅크라인통장
보증_726,32,부산은행,입출금자유,자유저축예금,0010100008,자유저축예금
보증_727,32,부산은행,판매중지상품,"보통예금,자유저축예금",0010100007,아이(i)꿈통장(2020.10.08 판매중단)
보증_728,32,부산은행,입출금자유,"보통예금,자유저축예금(MMDA 포함)",0010100001,BNK증권플러스통장
보증_729,11,농협은행,예금,,10000752,NH주거래우대통장
보증_730,11,농협은행,예금,자유입출금,10000752,NH페이모아통장
보증_731,11,농협은행,예금,자유입출식,10000752,채움공직자우대통장
보증_732,11,농협은행,예금,,10000752,NH1934우대통장
보증_733,11,농협은행,예금,,10000752,NH올원e예금
보증_734,11,농협은행,예금,일시예치,10000752,NH고향사랑기부예금
보증_735,11,농협은행,예금,,10000752,NH왈츠회전예금II
보증_736,11,농협은행,예금,,10000752,큰만족실세예금
보증_737,11,농협은행,예금,거치식예금,10000752,NH내가Green초록세상예금
보증_738,11,농협은행,적금,자유적립식 적금,10000751,NH청년도약계좌
보증_739,11,농협은행,적금,,10000751,NH직장인월복리적금
보증_740,11,농협은행,적금,자유적립,10000751,NH고향사랑기부적금
보증_741,11,농협은행,적금,,10000751,e금리우대적금
보증_742,11,농협은행,적금,"자유적립식매일(휴일* 제외) 자동이체 : 신규 가입 시 자동 설정- 농협은행 입출금 계좌를 출금계좌로 하고, 휴일*을 제외한 은행 영업일에 출금처리- 가입 이후 자동이체 금액 및 이체주기 변경 가능* 휴일 : 대통령령에 의한 관공서의 공휴일, 토요일, 근로자의 날",10000751,NH올원e 미니적금
보증_743,11,농협은행,적금,,10000751,NH1934월복리적금
보증_744,11,농협은행,적금,,10000751,NH장병내일준비적금
보증_745,11,농협은행,적금,"초입금 5만원이상, 매회 1만원이상(계좌별), 월 2천만원이내(1인당) 총 납입액 2억원이내(1인당) 자유적립 단, 계약기간 3/4경과 후 적립할 수 있는 금액은 이전 적립금액의 1/2이내 ※ 월 한도와 총 납입액은 「e금리우대적금」 가입금액과 합산 적용됩니다.",10000751,채움적금
보증_746,11,농협은행,,,,주택청약종합저축
보증_747,11,농협은행,,자유적금,,청년 우대형 주택청약종합저축
보증_748,11,농협은행,적금,,10000751,NH1418스윙적금
보증_749,11,농협은행,적금,적립식예금,10000751,NH내가Green초록세상적금
보증_750,11,농협은행,적금,,10000751,NH주거래우대적금
보증_751,11,농협은행,예금,자유입출금,10000752,매직트리(Magic Tree)아이(i)계좌
보증_752,11,농협은행,,자유적립,,NH성공파트너적금
보증_753,11,농협은행,적금,자유적립식,10000751,NH진짜사나이(군간부)적금
보증_754,11,농협은행,적금,,10000751,NH희망채움적금Ⅱ
보증_755,11,농협은행,적금,,10000751,NH더좋은맘(Mom)적금
보증_756,11,농협은행,예금,,10000752,법사랑플러스예금
보증_757,11,농협은행,적금,,10000751,NH착한어린이적금
보증_758,11,농협은행,적금,,10000751,NH All100플랜 적금
보증_759,11,농협은행,,,,NH외국인우대적금
보증_760,11,농협은행,예금,,10000752,ISA(개인종합자산관리계좌)정기예금(1년형)
보증_761,11,농협은행,,,,정기적금
보증_762,11,농협은행,예금,,10000752,NH더하고나눔정기예금
보증_763,11,농협은행,예금,,10000752,ISA(개인종합자산관리계좌)정기예금(2년형)
보증_764,11,농협은행,예금,,10000752,ISA(개인종합자산관리계좌)정기예금(6개월형)
보증_765,11,농협은행,적금,,10000751,평생우대적금
보증_766,11,농협은행,예금,,10000752,ISA(개인종합자산관리계좌)정기예금(3개월형)
보증_767,11,농협은행,,,,정기예금
보증_768,11,농협은행,,정기예금(1년제),,초장기회전예금
보증_769,11,농협은행,예금,,10000752,ISA(개인종합자산관리계좌)정기예금(3년형)
보증_770,11,농협은행,,정기예금,,양도성예금증서(CD)
보증_771,11,농협은행,예금,,10000752,NH All100플랜통장
보증_772,11,농협은행,예금,,10000752,NH x 카카오페이통장
보증_773,11,농협은행,예금,,10000752,Magic Tree(매직트리)
보증_774,11,농협은행,예금,,10000752,NH농지연금지킴이 통장
보증_775,11,농협은행,예금,,10000752,실업급여지킴이 통장
보증_776,11,농협은행,예금,,10000752,행복지킴이 통장
보증_777,11,농협은행,예금,,10000752,NH호국보훈지킴이통장
보증_778,11,농협은행,예금,,10000752,NH공무원연금 평생안심통장
보증_779,11,농협은행,예금,,10000752,NH농협 국민연금안심통장
보증_780,11,농협은행,,자유입출금,,알짜배기저축예금(MMDA)
보증_781,11,농협은행,예금,,10000752,NH1418우대통장
보증_782,11,농협은행,예금,자유입출금,10000752,사업잘되는NH통장
보증_783,11,농협은행,예금,,10000752,NH철/구리/금 사업자전용계좌
보증_784,11,농협은행,예금,,10000752,NH착한어린이통장
보증_785,11,농협은행,예금,,10000752,NH성공파트너통장
보증_786,11,농협은행,예금,,10000752,NH외국인우대통장
보증_787,11,농협은행,예금,,10000752,채움샐러리맨우대통장
보증_788,11,농협은행,예금,,10000752,채움통장
보증_789,11,농협은행,예금,,10000752,진짜사나이통장(저축예금)
보증_790,11,농협은행,,,,보통예금
보증_791,11,농협은행,예금,,10000752,하나로증권통장
보증_792,11,농협은행,예금,,10000752,법사랑플러스통장
보증_793,11,농협은행,예금,,10000752,NH취업이룸통장
보증_794,11,농협은행,예금,,10000752,NH사학연금 평생안심통장
보증_795,11,농협은행,예금,,10000752,NH주택연금 지킴이 통장
보증_796,11,농협은행,예금,,10000752,NH임금채권 전용통장
보증_797,11,농협은행,예금,,10000752,오~필승통장
보증_798,11,농협은행,,자유적립식 적금,,NH농촌으로 적금
보증_799,11,농협은행,적금,,10000751,NH아동수당 우대적금
보증_800,11,농협은행,예금,,10000752,NH사장님우대통장
보증_801,11,농협은행,예금,,10000752,NH산재보험급여 희망지킴이통장
보증_802,11,농협은행,예금,,10000752,NH모여라통장(저축예금)
보증_803,11,농협은행,예금,,10000752,NH All100플랜 연금예금
보증_804,11,농협은행,적금,,10000751,법사랑플러스적금
보증_805,11,농협은행,예금,,10000752,NH군인연금 평생안심통장
보증_806,11,농협은행,예금,,10000752,저축예금
보증_807,4,국민은행,예금,,DP01000018,양도성예금증서(CD)
보증_808,4,국민은행,예금,,DP01000019,표지어음
보증_809,4,국민은행,예금,,DP01000020,환매조건부매도(RP)
보증_810,4,국민은행,예금,,DP01000930,KB퇴직연금정기예금
보증_811,4,국민은행,예금,정기예금,DP01000931,KB Wise퇴직연금정기예금
보증_812,4,국민은행,적금,정액적립식/자유적립식,DP01000821,KB내맘대로적금
보증_813,4,국민은행,적금,정액적립식/자유적립식,DP01000228,직장인우대적금
보증_814,4,국민은행,적금,정액적립식/자유적립식,DP01001566,KB 특★한 적금
보증_815,4,국민은행,적금,정액적립식/자유적립식,DP01000939,KB장병내일준비적금
보증_816,4,국민은행,적금,정액적립식/자유적립식,DP01001576,KB청년도약계좌
보증_817,4,국민은행,적금,정액적립식/자유적립식,DP01000942,KB맑은하늘적금
보증_818,4,국민은행,적금,정액적립식/자유적립식,DP01000940,KB Young Youth 적금
보증_819,4,국민은행,적금,정액적립식/자유적립식,DP01000085,KB상호부금(자유적립식)
보증_820,4,국민은행,적금,정액적립식/자유적립식,DP01000500,KB가맹점우대적금
보증_821,4,국민은행,적금,정액적립식/자유적립식,DP01000472,KB국민행복적금
보증_822,4,국민은행,적금,정액적립식/자유적립식,DP01000429,KB국민프리미엄적금 (자유적립식)
보증_823,4,국민은행,적금,정액적립식/자유적립식,DP01000038,KB상호부금(정액적립식)
보증_824,4,국민은행,적금,정액적립식/자유적립식,DP01000370,KB국민첫재테크적금
보증_825,4,국민은행,적금,정액적립식/자유적립식,DP01001495,KB두근두근여행적금
보증_826,4,국민은행,적금,정액적립식/자유적립식,DP01001491,KB반려행복적금
보증_827,4,국민은행,적금,정액적립식/자유적립식,DP01000924,KB나라사랑적금(직업군인용)
보증_828,4,국민은행,적금,정액적립식/자유적립식,DP01000428,KB국민프리미엄적금 (정액적립식)
보증_829,4,국민은행,적금,정액적립식/자유적립식,DP01001578,온국민 건강적금-골든라이프
보증_830,4,국민은행,적금,정액적립식/자유적립식,DP01000021,일반정기적금
보증_831,4,국민은행,적금,정액적립식/자유적립식,DP01000812,KB미소드림적금
보증_832,4,국민은행,입출금자유,입출금이자유로운예금(보통예금),DP01000011,당선통장
보증_833,4,국민은행,입출금자유,입출금이자유로운예금(보통예금),DP01001577,KB 스타플러스통장
보증_834,4,국민은행,입출금자유,입출금이자유로운예금(보통예금),DP01001565,KB 올인원급여통장
보증_835,4,국민은행,입출금자유,입출금이자유로운예금(보통예금),DP01001496,My저금통
보증_836,4,국민은행,입출금자유,입출금이자유로운예금(보통예금),DP01001499,KB압류방지전용통장
보증_837,4,국민은행,입출금자유,입출금이자유로운예금(보통예금),DP01001494,KB주택연금지킴이통장
보증_838,4,국민은행,입출금자유,입출금이자유로운예금(보통예금),DP01001479,ONE KB 사업자통장
보증_839,4,국민은행,입출금자유,입출금이자유로운예금(보통예금),DP01001243,KB마이핏통장
보증_840,4,국민은행,입출금자유,입출금이자유로운예금(보통예금),DP01000945,KB군인연금평생안심통장
보증_841,4,국민은행,입출금자유,입출금이자유로운예금(보통예금),DP01000936,KB Young Youth 어린이통장
보증_842,4,국민은행,입출금자유,입출금이자유로운예금(보통예금),DP01000937,KB Young Youth 청소년통장
보증_843,4,국민은행,입출금자유,입출금이자유로운예금(보통예금),DP01000925,KB able Plus통장
보증_844,4,국민은행,입출금자유,입출금이자유로운예금(보통예금),DP01000919,KB보육&복지시설우대통장
보증_845,4,국민은행,입출금자유,입출금이자유로운예금(보통예금),DP01000866,KB부가세납부전용통장
보증_846,4,국민은행,입출금자유,입출금이자유로운예금(보통예금),DP01000854,KB호국보훈지킴이통장
보증_847,4,국민은행,입출금자유,입출금이자유로운예금(보통예금),DP01000826,KB공무원연금평생안심통장
보증_848,4,국민은행,입출금자유,입출금이자유로운예금(보통예금),DP01000802,KB국민ONE통장
보증_849,4,국민은행,입출금자유,입출금이자유로운예금(보통예금),DP01000785,KB하도급지킴이통장
보증_850,4,국민은행,입출금자유,입출금이자유로운예금(보통예금),DP01000780,KB골든라이프연금우대통장
보증_851,4,국민은행,입출금자유,입출금이자유로운예금(보통예금),DP01000751,KB사학연금평생안심통장
보증_852,4,국민은행,입출금자유,입출금이자유로운예금(보통예금),DP01000719,KB주거행복 월세통장
보증_853,4,국민은행,입출금자유,입출금이자유로운예금(보통예금),DP01000569,KB WELCOME통장
보증_854,4,국민은행,입출금자유,입출금이자유로운예금(보통예금),DP01000356,KB나라사랑우대통장
보증_855,4,국민은행,입출금자유,입출금이자유로운예금(보통예금),DP01000009,KB우대저축통장 (개인 MMDA)
보증_856,4,국민은행,입출금자유,입출금이자유로운예금(보통예금),DP01000008,가계당좌예금
보증_857,4,국민은행,입출금자유,입출금이자유로운예금(보통예금),DP01000005,KB종합통장
보증_858,4,국민은행,입출금자유,입출금이자유로운예금(보통예금),DP01000396,KB행복지킴이통장
보증_859,4,국민은행,입출금자유,입출금이자유로운예금(보통예금),DP01000533,KB국민연금安心통장
보증_860,4,국민은행,입출금자유,입출금이자유로운예금(보통예금),DP01000588,KB국민희망지킴이통장
보증_861,4,국민은행,주택청약,,DP01000620,주택청약종합저축
보증_862,4,국민은행,주택청약,,DP01000935,청년우대형 주택청약종합저축
보증_863,31,대구은행,예금,정기적금,10527001001272000,내가만든보너스적금
보증_864,31,대구은행,예금,정기적금,10527001001716000,DGB청년도약계좌
보증_865,31,대구은행,예금,정기적금,10527001001362000,세븐적금
보증_866,31,대구은행,예금,정기적금,10521001001166004,DGB함께적금
보증_867,31,대구은행,예금,정기적금,10521001000996000,DGB주거래우대적금(첫만남고객형)
보증_868,31,대구은행,예금,정기적금,10521001000996001,DGB주거래우대적금(단골고객형)
보증_869,31,대구은행,예금,청년 우대형 주택청약종합저축,10527012001060001,청년우대형 주택청약종합저축
보증_870,31,대구은행,예금,주택청약종합저축,10527012001060000,주택청약종합저축
보증_871,31,대구은행,예금,정기적금,10521001001177000,마이(My)적금
보증_872,31,대구은행,예금,정기적금,10521001001455000,DGB핫플적금
보증_873,31,대구은행,예금,정기적금,10527001000925000,영플러스(YoungPlus)적금
보증_874,31,대구은행,예금,정기적금,10521001001068000,황금빛적금
보증_875,31,대구은행,예금,정기적금,10521001000712001,직장인우대적금
보증_876,31,대구은행,예금,정기적금,10521001000846001,내손안에적금
보증_877,31,대구은행,예금,정기적금,10521001001058001,쓰담쓰담적금(정기적립식)
보증_878,31,대구은행,예금,자유적금,10527001001058001,쓰담쓰담적금(자유적립식)
보증_879,31,대구은행,예금,자유적금,10527001001143000,청춘희망적금
보증_880,31,대구은행,예금,정기적금,10521001001004000,DGB행복파트너적금
보증_881,31,대구은행,예금,정기적금,10527001001278000,IM스마트적금
보증_882,31,대구은행,예금,정기적금,10521001000598001,新사업자우대적금
보증_883,31,대구은행,예금,정기적금,10527001000001000,DGB자유적금
보증_884,31,대구은행,예금,정기적금,10527033000001000,평생저축(일반형)
보증_885,31,대구은행,예금,목돈만들기(정기적금),10527001000598000,新사업자우대적금(자유적립식)
보증_886,31,대구은행,예금,정기적금,10521001001331000,DGB아동수당적금
보증_887,31,대구은행,예금,목돈만들기,10521001000903000,성실모범납세자우대적금(개인)
보증_888,31,대구은행,예금,목돈만들기,10521001000903001,성실모범납세자우대적금(법인/단체)
보증_889,31,대구은행,예금,목돈만들기,10521030000001000,알찬여행적금(개인)
보증_890,31,대구은행,예금,목돈만들기,10521030000001001,알찬여행적금(법인/단체)
보증_891,31,대구은행,예금,목돈만들기,10521001000464000,친환경녹색적금
보증_892,31,대구은행,예금,목돈만들기,10525001000001000,파랑새부금
보증_893,31,대구은행,예금,목돈만들기,10521001000001000,파랑새적금
보증_894,31,대구은행,예금,정기적금,10527001001242000,DGB장병내일준비적금
보증_895,31,대구은행,예금,정기적금,10521001000598002,"新사업자우대적금(법인,단체)"
보증_896,31,대구은행,예금,목돈만들기(자유적금),10527001000598001,"新사업자우대적금-자유적립식(법인,단체)"
보증_897,31,대구은행,예금,정기적금,10521001000861003,DGB희망더하기적금
보증_898,31,대구은행,예금,정기예금,10511008001004000,DGB행복파트너예금(일반형)
보증_899,31,대구은행,예금,정기예금,10511008000996000,DGB주거래우대예금(첫만남고객형)
보증_900,31,대구은행,예금,정기예금,10511008001166004,DGB함께예금
보증_901,31,대구은행,예금,정기예금,10511008001278000,IM스마트예금
보증_902,31,대구은행,예금,정기예금,10511008000996001,DGB주거래우대예금(단골고객형)
보증_903,31,대구은행,예금,정기예금,10511008000712000,직장인우대예금
보증_904,31,대구은행,예금,정기예금,10511008000598001,新사업자우대예금
보증_905,31,대구은행,예금,정기예금,10511089000001000,복리회전예금
보증_906,31,대구은행,예금,목돈굴리기,10511011000001000,자유만기회전예금
보증_907,31,대구은행,예금,정기예금,10511008001068000,황금빛예금(일반형)
보증_908,31,대구은행,예금,정기예금,10511097000001000,DGB행복파트너예금(연금형)
보증_909,31,대구은행,예금,정기예금,10511097001068000,황금빛예금(연금형)
보증_910,31,대구은행,예금,목돈굴리기,10511020000903000,성실모범납세자우대예금(개인)
보증_911,31,대구은행,예금,목돈굴리기,10511020000903001,성실모범납세자우대예금(법인/단체)
보증_912,31,대구은행,예금,목돈굴리기,10511020000464000,친환경녹색예금
보증_913,31,대구은행,예금,목돈굴리기,10511020000001000,자유적립식예금
보증_914,31,대구은행,예금,목돈굴리기,10511008000001000,플러스정기예금
보증_915,31,대구은행,예금,목돈굴리기,10511001000001000,파랑새정기예금
보증_916,31,대구은행,예금,목돈굴리기,10515005000001000,양도성예금증서(CD)
보증_917,31,대구은행,예금,목돈굴리기,10517001000001000,환매조건부채권(RP)
보증_918,31,대구은행,예금,정기예금,10511008000598002,"新사업자우대예금(법인,단체)"
보증_919,31,대구은행,예금,목돈굴리기,10518029000001000,표지어음
보증_920,31,대구은행,예금,입출금자유,10508001001278000,iM스마트통장
보증_921,31,대구은행,예금,,10508001001802000,iM모임통장
보증_922,31,대구은행,예금,신자유저축,10508001001147000,GREiT(그래잇)통장
보증_923,31,대구은행,예금,입출금자유,10508001000996000,DGB주거래우대통장
보증_924,31,대구은행,예금,입출금통장,10599000000000009,첫만남플러스통장
보증_925,31,대구은행,예금,입출금통장,10508001000712000,직장인우대통장
보증_926,31,대구은행,예금,자유입출금통장,10508001001004000,DGB행복파트너통장
보증_927,31,대구은행,예금,입출금 자유로운 예금,10504001000598000,新사업자우대통장
보증_928,31,대구은행,예금,입출금통장,10508001000925000,YoungPlus(영플러스)통장
보증_929,31,대구은행,예금,입출금통장,10508001000915000,DGB국민연금안심통장
보증_930,31,대구은행,예금,입출금통장,10508001000886000,교육사랑통장
보증_931,31,대구은행,예금,입출금통장,10508001000856000,3355모임통장
보증_932,31,대구은행,예금,입출금통장,10508001000001000,신자유저축예금
보증_933,31,대구은행,예금,입출금통장,10504001000001000,기업자유예금
보증_934,31,대구은행,예금,입출금통장,10505001000001000,보통예금
보증_935,31,대구은행,예금,입출금통장,10508001000785000,행복지킴이통장
보증_936,31,대구은행,예금,입출금통장,10508002000001000,매일플러스통장
보증_937,31,대구은행,예금,입출금통장,10504002000001000,매일플러스기업통장
보증_938,31,대구은행,예금,입출금통장,10599000000000004,뱅크라인통장
보증_939,31,대구은행,예금,입출금통장,10505001000534000,후원금모금예금
보증_940,31,대구은행,예금,입출금통장,10505001000716000,DGB당선통장
보증_941,31,대구은행,예금,입출금통장,10505001000880000,정치후원금통장
보증_942,31,대구은행,예금,"기업자유예금(기업MMDA통장 포함),보통예금",10599000000000010,부가가치세 매입자납부 전용계좌
보증_943,31,대구은행,예금,보통예금,10505001001226001,보증부대출전용계좌
보증_944,31,대구은행,예금,기업자유예금,10504001001700000,DGB ESG사업자우대통장
보증_945,31,대구은행,예금,,10508001001091000,DGB공무원연금평생안심통장
보증_946,31,대구은행,예금,입출금자유로운 예금,10508001001145000,DGB호국보훈지킴이통장
보증_947,31,대구은행,예금,,10508001001491000,DGB주택연금지킴이통장
보증_948,31,대구은행,예금,,10508001001266000,DGB산재보험급여희망지킴이통장
보증_949,31,대구은행,예금,,10508001001490000,DGB임금채권전용통장
보증_950,31,대구은행,예금,,10508001001319000,DGB군인연금평생안심통장
보증_951,89,케이뱅크,,,130100,플러스박스
보증_952,89,케이뱅크,,,200000,챌린지박스
보증_953,89,케이뱅크,,,120000,생활통장
보증_954,89,케이뱅크,,,070000,코드K 정기예금
보증_955,89,케이뱅크,,,080000,코드K 자유적금
보증_956,89,케이뱅크,,,090000,주거래우대 자유적금
보증_957,90,카카오뱅크,예적금,보통예금,,카카오뱅크입출금통장
보증_958,90,카카오뱅크,예적금,,,
보증_959,90,카카오뱅크,예적금,보통예금,,카카오뱅크세이프박스
보증_960,90,카카오뱅크,예적금,보통예금,,카카오뱅크저금통
보증_961,90,카카오뱅크,예적금,정기예금 (거치식),,카카오뱅크정기예금
보증_962,90,카카오뱅크,예적금,정기적금 (자유적립식),,카카오뱅크자유적금
보증_963,510,오케이저축은행,목돈굴리기,,HD001,OK e-안심앱플러스정기예금
보증_964,510,오케이저축은행,목돈굴리기,,HD001,OK안심정기예금
보증_965,510,오케이저축은행,목돈굴리기,,HD001,OK e-안심앱플러스정기예금6
보증_966,510,오케이저축은행,목돈굴리기,,HD001,OK정기예금
보증_967,510,오케이저축은행,목돈굴리기,,HD001,중도해지OK정기예금6
보증_968,510,오케이저축은행,목돈굴리기,,HD001,중도해지OK정기예금369
보증_969,510,오케이저축은행,목돈굴리기,,HD001,퇴직연금정기예금
보증_970,510,오케이저축은행,목돈굴리기,,HD001,ISA정기예금
보증_971,510,오케이저축은행,목돈모으기,,HD002,OK e-100만원만들기적금
보증_972,510,오케이저축은행,목돈모으기,,HD002,OK정기적금
보증_973,510,오케이저축은행,목돈모으기,,HD002,중도해지OK정기적금
보증_974,510,오케이저축은행,입출금자유예금,,HD003,OK짠테크통장
보증_975,510,오케이저축은행,입출금자유예금,,HD003,OK비대면보통예금
보증_976,510,오케이저축은행,입출금자유예금,,HD003,OK국민연금안심통장
보증_977,510,오케이저축은행,입출금자유예금,,HD003,OK법인대박통장
보증_978,510,오케이저축은행,입출금자유예금,,HD003,OK보통예금
보증_979,510,오케이저축은행,입출금자유예금,,HD003,OK읏백만통장II[신규판매중단]
보증_980,510,오케이저축은행,입출금자유예금,,HD003,OK세컨드통장[신규판매중단]
보증_981,510,오케이저축은행,입출금자유예금,,HD003,OK페이통장[신규판매중단]
보증_982,510,오케이저축은행,입출금자유예금,,HD003,OK읏통장[신규판매중단]
보증_983,510,오케이저축은행,입출금자유예금,,HD003,OK파킹대박통장 [신규판매중단]
보증_984,510,오케이저축은행,입출금자유예금,,HD003,OK읏백만통장[신규판매중단]
